,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Average,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
6049,1,0,1,0,11,1,0,0,0,0,0,0,0,0,1,45.9,521.9,0,47.445454545454545,0,0,0,0,0
6050,0,0,0,0,39,0,0,1,1,0,1,0,0,1,1,40.3,1630.4,0,41.805128205128206,0,0,0,0,0
6051,0,1,0,0,8,1,0,0,1,0,0,1,0,0,1,87.1,713.6,0,89.2,1,0,0,1,0
6052,0,0,0,1,26,1,1,0,0,0,0,0,0,0,1,49.5,1265.65,0,48.67884615384616,0,0,0,0,1
6053,0,1,0,0,53,1,0,0,1,0,0,0,0,0,1,73.8,4003.85,0,75.5443396226415,1,0,1,0,0
6054,0,0,1,1,70,1,0,0,0,0,0,0,0,2,1,19.2,1401.4,0,20.02,0,1,0,0,1
6055,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,45.3,45.3,1,45.3,0,0,0,0,1
6056,1,0,0,0,59,1,1,0,0,0,0,0,0,2,0,25.0,1510.5,0,25.60169491525424,0,1,0,0,1
6057,1,0,0,0,2,1,0,0,0,1,0,1,1,0,0,94.95,178.1,1,89.05,1,0,0,1,0
6058,1,0,0,0,7,0,0,1,0,1,0,0,0,1,0,35.3,264.8,0,37.82857142857143,0,0,0,0,1
6059,0,0,0,1,12,1,0,0,0,0,0,0,0,0,1,44.55,480.6,1,40.050000000000004,0,0,0,1,0
6060,1,0,1,1,59,1,0,0,1,1,1,1,1,1,0,76.75,4541.9,0,76.98135593220339,0,0,1,0,0
6061,1,0,1,1,61,1,1,0,0,1,1,1,1,2,1,81.0,4976.15,0,81.57622950819672,0,0,0,0,0
6062,1,0,1,1,72,1,1,1,0,1,0,1,1,2,1,105.55,7542.25,0,104.75347222222223,1,0,0,0,0
6063,0,0,1,1,13,1,0,0,0,0,0,0,0,0,0,18.8,251.25,0,19.326923076923077,0,1,0,0,1
6064,0,0,1,1,64,1,1,0,0,0,0,0,0,1,0,24.9,1595.5,0,24.9296875,0,1,0,0,1
6065,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,23.45,23.45,1,23.45,0,0,0,1,0
6066,0,0,0,0,10,1,0,0,1,0,1,0,1,1,0,64.9,685.55,0,68.55499999999999,0,0,0,0,1
6067,0,0,1,1,65,1,0,1,1,1,0,0,0,1,0,61.35,3874.1,0,59.60153846153846,0,0,0,0,0
6068,0,0,1,0,62,1,1,1,1,1,1,1,1,2,0,113.95,6891.4,0,111.1516129032258,1,0,0,0,1
6069,0,0,1,0,55,1,1,1,1,1,1,1,1,1,1,90.15,4916.95,0,89.3990909090909,0,0,0,1,0
6070,0,0,1,0,25,1,1,0,1,0,0,0,0,0,0,54.1,1373.0,0,54.92,0,0,0,1,0
6071,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,29.7,29.7,1,29.7,0,0,0,0,1
6072,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,49.8,49.8,0,49.8,0,0,1,0,0
6073,0,0,1,0,59,1,1,0,1,0,0,1,1,0,0,101.1,6039.9,1,102.37118644067796,1,0,0,1,0
6074,1,1,1,1,64,1,1,0,0,0,0,0,0,2,1,24.4,1548.65,0,24.19765625,0,1,0,0,0
6075,1,0,1,0,36,1,1,0,0,0,0,1,1,0,1,95.0,3440.25,0,95.5625,1,0,0,0,0
6076,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,50.65,151.3,1,50.43333333333334,0,0,0,0,1
6077,1,0,1,0,61,1,1,1,0,1,0,0,1,2,1,69.9,4226.7,0,69.29016393442623,0,0,0,0,1
6078,1,0,0,1,26,0,0,0,1,0,0,1,0,1,1,39.95,1023.75,0,39.375,0,0,0,0,0
6079,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,55.4,55.4,1,55.4,0,0,0,1,0
6080,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,90.6,90.6,1,90.6,1,0,0,1,0
6081,1,0,1,1,68,1,0,1,1,1,0,1,1,2,1,103.25,7074.4,0,104.03529411764706,1,0,1,0,0
6082,1,1,1,0,2,1,1,0,0,0,0,1,0,0,1,86.85,156.35,1,78.175,1,0,0,0,1
6083,0,0,1,0,72,1,1,1,1,1,1,0,0,2,1,94.25,6849.75,0,95.13541666666667,1,0,0,0,0
6084,0,0,1,0,71,0,0,0,0,1,1,0,1,2,1,47.05,3263.6,0,45.96619718309859,0,0,0,1,0
6085,1,0,0,0,57,1,0,0,0,0,0,0,0,2,0,20.55,1252.85,0,21.979824561403507,0,1,1,0,0
6086,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,19.65,67.55,0,16.8875,0,1,0,0,1
6087,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,70.2,70.2,0,70.2,1,0,0,1,0
6088,1,0,1,1,72,1,1,1,1,1,1,0,1,2,0,81.0,5750.0,0,79.86111111111111,0,0,1,0,0
6089,1,0,1,1,21,1,1,1,0,0,0,1,1,1,1,75.9,1549.75,0,73.79761904761905,0,0,0,0,0
6090,0,0,1,1,71,1,1,0,0,0,0,0,0,2,0,24.7,1810.55,0,25.500704225352113,0,1,0,0,0
6091,0,1,1,0,29,1,1,0,0,1,0,1,1,0,1,99.05,2952.85,1,101.82241379310345,1,0,0,0,0
6092,0,1,0,0,69,1,1,1,0,1,1,1,1,2,0,110.25,7467.55,0,108.22536231884058,1,0,1,0,0
6093,0,0,1,0,64,1,1,1,0,1,1,1,1,2,1,85.0,5484.4,0,85.69375,0,0,1,0,0
6094,1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,19.75,294.9,0,18.43125,0,1,1,0,0
6095,0,0,0,0,4,1,1,0,0,0,0,0,0,1,0,23.9,97.5,0,24.375,0,1,0,1,0
6096,0,0,0,0,52,1,1,1,1,0,1,1,1,1,1,111.25,5916.45,1,113.77788461538461,1,0,1,0,0
6097,1,0,0,0,2,1,0,1,0,1,0,0,0,0,1,55.1,113.35,1,56.675,0,0,0,0,1
6098,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.95,19.95,0,19.95,0,1,0,0,1
6099,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,25.15,476.8,0,26.48888888888889,0,0,0,0,1
6100,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,54.15,101.65,0,50.825,0,0,0,0,1
6101,0,0,1,0,19,1,0,0,1,0,0,0,1,0,1,59.8,1130.85,0,59.518421052631574,0,0,0,0,1
6102,0,0,0,0,40,1,1,0,0,0,0,0,1,0,0,83.85,3532.25,0,88.30625,1,0,0,0,0
6103,0,1,1,1,66,1,1,0,1,1,0,1,1,1,1,104.9,6891.45,0,104.41590909090908,1,0,0,1,0
6104,1,0,0,0,21,1,1,0,0,0,0,0,0,0,0,75.3,1570.7,0,74.79523809523809,1,0,0,0,1
6105,1,0,0,0,8,1,0,0,1,0,1,1,0,0,1,66.65,520.95,0,65.11875,0,0,0,1,0
6106,0,0,1,1,72,1,0,1,1,1,1,1,1,2,1,109.5,7854.9,0,109.09583333333333,1,0,1,0,0
6107,0,0,0,0,48,1,1,0,1,1,1,1,0,1,1,73.85,3581.4,0,74.6125,0,0,0,0,0
6108,1,0,0,0,69,1,0,0,0,0,0,0,0,2,1,19.3,1447.9,0,20.984057971014494,0,1,0,0,0
6109,1,0,0,0,72,1,1,1,1,1,1,1,1,2,1,118.2,8547.15,0,118.71041666666666,1,0,0,1,0
6110,0,0,0,0,14,1,0,0,1,0,0,0,0,1,0,51.45,727.85,0,51.989285714285714,0,0,1,0,0
6111,1,0,0,0,6,1,0,0,1,0,0,1,0,0,0,59.45,357.6,0,59.6,0,0,0,1,0
6112,0,0,1,1,8,1,0,0,0,0,0,0,0,2,0,19.5,159.35,0,19.91875,0,1,0,0,0
6113,0,0,0,0,17,1,0,0,0,0,0,0,0,1,0,19.55,280.85,0,16.52058823529412,0,1,0,0,1
6114,1,0,0,0,65,1,1,1,0,0,1,0,1,1,0,93.55,6069.25,0,93.37307692307692,1,0,0,1,0
6115,0,0,1,1,57,1,0,1,0,1,1,0,0,1,1,59.3,3274.35,0,57.444736842105264,0,0,0,0,1
6116,1,0,1,0,13,1,1,0,0,1,0,1,1,0,1,102.25,1359.0,1,104.53846153846153,1,0,1,0,0
6117,1,1,0,0,19,1,0,0,0,1,0,1,1,0,1,95.9,1777.9,1,93.57368421052632,1,0,1,0,0
6118,0,0,1,0,56,1,1,1,1,1,0,1,1,1,0,109.8,6109.65,0,109.10089285714285,1,0,0,0,0
6119,0,0,1,0,14,1,0,0,0,0,0,0,1,0,1,78.1,1122.4,0,80.17142857142858,1,0,0,1,0
6120,1,0,1,0,52,0,0,1,0,0,0,0,1,0,1,39.9,2020.9,0,38.86346153846154,0,0,0,1,0
6121,0,0,0,0,58,1,0,1,1,1,1,0,0,2,1,64.9,3795.45,0,65.43879310344828,0,0,1,0,0
6122,0,1,0,0,47,1,1,0,1,0,1,1,0,0,1,95.05,4504.55,1,95.84148936170213,1,0,0,1,0
6123,0,0,0,0,67,0,0,0,0,1,1,1,1,0,1,53.4,3579.15,0,53.420149253731346,0,0,1,0,0
6124,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,24.9,49.7,0,24.85,0,0,1,0,0
6125,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,44.7,276.5,0,46.083333333333336,0,0,1,0,0
6126,1,0,1,1,71,1,1,1,1,1,1,1,1,2,1,114.0,8175.9,0,115.15352112676055,1,0,0,0,0
6127,0,0,1,1,46,1,0,0,0,0,0,0,0,2,0,20.25,890.35,0,19.355434782608697,0,1,0,0,0
6128,0,0,0,0,5,1,0,1,0,0,1,0,0,0,0,53.85,259.8,1,51.96,0,0,1,0,0
6129,1,1,1,0,67,1,1,1,1,0,0,0,0,0,0,83.85,5588.8,0,83.41492537313434,1,0,0,0,0
6130,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,20.2,50.6,0,16.866666666666667,0,1,0,0,0
6131,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,19.95,58.0,0,19.333333333333332,0,1,0,0,1
6132,1,1,1,0,52,1,1,1,0,1,0,1,1,0,1,104.2,5568.35,1,107.08365384615385,1,0,0,1,0
6133,0,0,1,0,42,1,1,0,0,0,0,0,0,0,1,50.25,2203.65,1,52.46785714285714,0,0,0,1,0
6134,1,0,1,1,50,1,0,0,0,0,0,0,0,1,1,20.35,938.95,0,18.779,0,1,0,0,1
6135,1,1,1,0,23,1,0,1,1,0,0,0,1,0,1,90.0,2024.1,0,88.00434782608696,1,0,0,1,0
6136,0,0,1,1,67,0,0,1,1,1,1,1,0,2,0,54.2,3623.95,0,54.08880597014925,0,0,1,0,0
6137,0,0,0,0,25,1,0,0,1,1,0,1,1,0,1,99.5,2369.05,1,94.762,1,0,0,1,0
6138,0,1,1,0,39,1,0,1,1,0,0,1,1,1,0,99.1,3877.95,0,99.43461538461538,1,0,0,0,1
6139,0,0,0,0,69,1,1,1,1,0,1,0,0,2,1,66.9,4577.9,0,66.3463768115942,0,0,0,0,1
6140,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25.85,25.85,0,25.85,0,0,0,0,1
6141,1,0,0,0,32,1,0,0,0,0,0,1,1,0,0,91.05,2871.5,0,89.734375,1,0,0,1,0
6142,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,71.0,672.55,1,74.72777777777777,1,0,0,1,0
6143,0,0,0,0,16,1,0,0,1,1,0,0,1,0,1,93.2,1573.7,1,98.35625,1,0,1,0,0
6144,1,0,1,1,60,1,0,0,0,0,0,0,0,2,1,20.95,1270.55,0,21.175833333333333,0,1,0,0,0
6145,0,0,1,1,72,1,1,0,1,1,1,1,1,2,1,109.2,7711.45,0,107.10347222222222,1,0,0,0,0
6146,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,19.35,126.05,1,25.21,0,1,0,0,1
6147,0,1,0,0,26,1,0,1,0,0,0,1,0,0,1,85.8,2193.65,0,84.37115384615385,1,0,1,0,0
6148,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,19.85,64.55,1,21.516666666666666,0,1,0,0,1
6149,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,19.65,31.2,0,15.6,0,1,0,1,0
6150,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,20.5,38.25,0,19.125,0,1,0,0,0
6151,0,0,0,0,36,1,1,1,0,1,1,1,1,1,1,89.65,3348.1,0,93.00277777777778,0,0,1,0,0
6152,1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,74.35,533.6,0,76.22857142857143,1,0,0,0,1
6153,0,1,1,0,60,0,0,0,1,0,0,1,1,2,1,49.45,2907.55,0,48.45916666666667,0,0,1,0,0
6154,0,0,1,0,19,1,1,0,1,0,0,0,1,0,1,89.1,1620.8,0,85.30526315789473,1,0,0,1,0
6155,1,1,1,0,45,1,1,1,0,1,1,0,1,2,0,75.15,3480.35,0,77.3411111111111,0,0,1,0,0
6156,1,1,0,0,4,1,0,0,0,0,0,0,0,0,1,70.65,293.85,0,73.4625,1,0,0,1,0
6157,0,0,1,1,31,1,1,0,0,1,1,1,1,0,1,104.2,3243.45,1,104.62741935483871,1,0,0,1,0
6158,1,0,1,1,47,1,0,1,0,1,0,0,1,0,0,90.05,4137.2,0,88.02553191489362,1,0,0,1,0
6159,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,79.25,79.25,1,79.25,1,0,0,1,0
6160,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,44.9,44.9,1,44.9,0,0,0,0,0
6161,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.4,19.4,0,19.4,0,1,1,0,0
6162,0,1,1,1,59,1,1,0,0,1,0,0,1,0,1,88.75,5348.65,0,90.65508474576271,1,0,1,0,0
6163,1,0,1,0,10,1,0,0,0,0,0,0,0,0,1,70.1,659.65,1,65.965,1,0,0,1,0
6164,1,1,0,0,35,1,1,1,0,0,0,0,1,0,0,91.0,3180.5,0,90.87142857142857,1,0,1,0,0
6165,1,0,0,0,4,0,0,0,0,1,0,0,0,0,1,29.65,118.5,1,29.625,0,0,0,1,0
6166,1,0,1,1,32,1,0,1,1,0,0,0,1,1,1,90.8,3023.85,0,94.4953125,1,0,0,1,0
6167,1,0,0,0,43,1,1,0,1,0,0,0,0,0,1,77.85,3365.85,1,78.27558139534884,1,0,0,1,0
6168,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,54.3,195.3,1,48.825,0,0,0,1,0
6169,0,1,1,0,54,1,0,0,0,0,0,0,0,2,1,18.95,1031.1,0,19.09444444444444,0,1,0,0,1
6170,0,1,0,0,11,1,1,0,0,0,0,1,1,0,1,95.15,997.65,1,90.69545454545454,1,0,0,0,0
6171,0,1,0,0,66,1,1,1,0,0,0,1,1,2,1,102.4,6471.85,0,98.05833333333334,1,0,0,0,0
6172,1,0,1,1,61,1,1,0,0,1,0,1,1,1,1,99.9,6241.35,0,102.31721311475411,1,0,0,1,0
6173,1,0,1,1,72,1,1,1,1,1,1,1,1,2,0,88.7,6501.35,0,90.29652777777778,0,0,1,0,0
6174,1,0,1,1,44,0,0,0,0,1,1,1,1,1,1,54.3,2317.1,0,52.66136363636363,0,0,0,1,0
6175,1,0,0,0,41,1,1,0,0,1,0,0,0,0,1,55.7,2237.55,0,54.57439024390244,0,0,0,0,0
6176,1,0,1,0,50,1,1,1,0,1,0,1,1,1,1,103.95,5231.3,0,104.626,1,0,0,1,0
6177,1,0,1,0,47,1,1,1,0,1,1,1,1,1,1,110.85,5275.8,1,112.25106382978724,1,0,1,0,0
6178,1,0,1,1,8,1,0,0,0,0,0,0,0,2,0,20.15,165.5,0,20.6875,0,1,0,0,1
6179,1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,20.05,358.5,0,19.916666666666668,0,1,0,0,1
6180,1,0,1,1,72,1,1,1,1,1,1,1,1,2,1,91.95,6614.9,0,91.8736111111111,0,0,1,0,0
6181,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,80.5,80.5,1,80.5,1,0,0,1,0
6182,0,1,0,0,42,1,1,0,0,1,0,0,0,0,0,55.65,2421.75,0,57.660714285714285,0,0,0,1,0
6183,0,1,0,0,18,1,0,0,1,0,0,0,0,0,1,74.7,1294.6,0,71.92222222222222,1,0,0,1,0
6184,0,0,0,1,13,1,1,0,1,1,0,1,1,1,1,104.15,1299.1,0,99.93076923076923,1,0,1,0,0
6185,0,0,1,1,68,1,1,0,1,0,1,0,0,1,1,83.65,5733.4,0,84.31470588235294,1,0,0,0,0
6186,1,0,0,0,4,1,1,0,0,0,0,0,0,0,1,72.2,305.55,1,76.3875,1,0,0,0,0
6187,1,0,0,0,69,1,1,1,1,1,0,1,1,2,1,110.05,7430.75,0,107.69202898550725,1,0,1,0,0
6188,1,0,0,0,17,1,0,0,0,0,1,0,0,0,0,51.5,900.5,1,52.970588235294116,0,0,0,0,1
6189,1,0,1,1,25,1,1,0,0,0,0,0,0,2,0,25.5,630.6,0,25.224,0,1,1,0,0
6190,1,1,0,0,43,1,0,0,0,0,0,1,1,0,1,89.55,3856.75,1,89.69186046511628,1,0,0,0,1
6191,0,0,1,1,59,1,0,0,0,0,0,0,0,2,0,19.5,1222.65,0,20.722881355932206,0,1,1,0,0
6192,0,1,0,0,5,1,0,1,1,0,0,0,0,0,0,80.7,374.8,0,74.96000000000001,1,0,0,1,0
6193,1,0,1,1,21,1,1,1,1,0,1,1,0,1,0,77.5,1625.0,1,77.38095238095238,0,0,0,0,1
6194,0,0,1,1,69,1,1,1,1,1,1,1,0,1,1,105.1,7234.8,0,104.85217391304349,1,0,1,0,0
6195,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,25.15,331.85,0,25.52692307692308,0,0,0,0,0
6196,1,0,1,0,42,1,1,0,1,1,0,1,0,0,1,95.25,3959.35,1,94.2702380952381,1,0,0,0,0
6197,1,0,1,0,52,1,1,0,1,0,1,0,1,0,1,95.65,5088.4,0,97.85384615384615,1,0,1,0,0
6198,1,1,0,0,46,1,0,1,0,0,0,0,1,0,0,85.0,3969.4,1,86.29130434782608,1,0,0,1,0
6199,1,0,1,0,61,1,1,1,1,1,1,0,1,2,1,80.8,4860.85,0,79.68606557377049,0,0,0,0,0
6200,1,0,0,0,29,0,0,0,0,0,0,0,0,1,1,24.85,788.05,0,27.17413793103448,0,0,0,0,1
6201,0,0,0,1,25,1,0,0,1,0,1,0,0,1,1,54.75,1266.35,0,50.653999999999996,0,0,1,0,0
6202,0,0,1,1,5,1,0,0,0,0,1,1,0,0,1,85.75,470.95,1,94.19,1,0,0,1,0
6203,1,0,0,0,15,0,0,0,0,1,0,1,1,1,0,50.75,688.2,0,45.88,0,0,0,1,0
6204,0,0,1,1,19,1,0,0,0,0,0,0,0,2,0,20.15,387.7,0,20.405263157894737,0,1,0,0,1
6205,1,0,0,0,44,1,0,0,0,0,0,0,0,2,0,20.05,845.25,0,19.210227272727273,0,1,0,0,1
6206,0,1,0,0,6,1,1,0,1,0,0,1,1,0,1,98.25,560.6,1,93.43333333333334,1,0,0,1,0
6207,1,0,1,1,58,1,1,1,1,1,1,0,0,2,0,71.6,4230.25,0,72.9353448275862,0,0,1,0,0
6208,1,0,1,1,62,1,0,1,1,0,0,0,0,1,1,81.45,4983.05,0,80.37177419354839,1,0,1,0,0
6209,0,0,1,1,70,0,0,0,1,1,1,1,1,1,1,58.4,4113.15,0,58.75928571428571,0,0,0,0,0
6210,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,25.7,25.7,1,25.7,0,0,0,0,1
6211,1,0,1,1,10,0,0,1,1,1,1,0,1,2,0,53.7,521.0,0,52.1,0,0,1,0,0
6212,1,0,0,0,26,1,0,0,0,0,0,0,0,1,1,19.6,471.85,0,18.148076923076925,0,1,0,0,0
6213,1,0,0,0,66,1,1,0,1,0,0,0,1,0,0,89.4,5976.9,0,90.5590909090909,1,0,1,0,0
6214,0,0,1,1,7,1,0,0,0,0,0,0,0,0,1,69.0,506.9,1,72.41428571428571,1,0,0,1,0
6215,1,0,1,1,51,1,1,0,1,0,1,0,0,1,0,84.2,4299.75,0,84.30882352941177,1,0,0,0,0
6216,1,0,1,1,72,1,1,1,1,1,1,1,0,2,1,106.1,7548.6,0,104.84166666666667,1,0,1,0,0
6217,1,0,0,0,65,1,1,0,0,0,0,0,0,2,0,25.75,1654.75,0,25.45769230769231,0,1,0,0,1
6218,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,46.05,80.35,1,40.175,0,0,0,0,0
6219,1,0,0,1,70,1,1,1,1,0,1,0,0,1,0,64.95,4551.5,0,65.02142857142857,0,0,0,0,0
6220,1,0,1,0,72,1,1,0,1,1,1,1,1,2,1,85.45,6227.5,0,86.49305555555556,0,0,1,0,0
6221,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,20.05,20.05,0,20.05,0,1,0,0,1
6222,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,76.4,76.4,1,76.4,1,0,0,0,1
6223,0,0,0,0,5,1,1,0,0,1,0,1,1,0,1,100.5,514.0,1,102.8,1,0,0,1,0
6224,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,20.7,57.5,0,19.166666666666668,0,1,0,0,1
6225,1,0,0,0,58,1,1,0,0,0,0,0,0,2,1,25.3,1474.35,0,25.419827586206896,0,1,1,0,0
6226,1,1,1,1,22,0,0,1,0,0,0,0,1,0,0,40.05,880.2,1,40.00909090909091,0,0,0,0,1
6227,1,1,1,0,33,1,1,0,1,0,0,1,1,0,1,100.6,3270.25,0,99.09848484848484,1,0,0,0,0
6228,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,69.95,69.95,1,69.95,1,0,0,1,0
6229,1,1,1,0,54,1,1,0,0,0,0,0,0,0,0,74.0,3919.15,0,72.57685185185186,1,0,0,0,0
6230,1,0,1,0,72,1,1,0,1,0,0,1,1,2,1,99.4,7285.7,0,101.19027777777778,1,0,0,1,0
6231,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,93.3,93.3,1,93.3,1,0,0,1,0
6232,1,0,0,0,3,1,0,0,0,1,0,0,0,0,1,49.15,169.05,1,56.35,0,0,0,1,0
6233,0,0,1,1,72,1,1,1,1,1,1,0,1,2,0,107.45,7658.3,0,106.36527777777778,1,0,1,0,0
6234,0,0,1,1,72,1,1,1,1,1,0,1,1,2,1,83.6,5959.3,0,82.76805555555556,0,0,1,0,0
6235,1,1,1,0,54,1,1,0,0,1,0,1,1,0,1,99.05,5295.7,0,98.06851851851852,1,0,1,0,0
6236,0,0,1,0,59,1,1,0,1,0,1,1,1,1,1,80.1,4693.2,0,79.5457627118644,0,0,0,1,0
6237,1,0,0,0,54,1,0,1,1,0,0,1,0,2,1,65.3,3512.9,0,65.0537037037037,0,0,0,0,0
6238,1,0,0,0,60,1,1,0,0,1,0,1,0,2,1,89.55,5231.2,0,87.18666666666667,1,0,0,1,0
6239,0,0,1,0,60,0,0,0,1,1,1,1,1,2,0,60.8,3603.45,0,60.0575,0,0,1,0,0
6240,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,74.5,217.45,0,72.48333333333333,1,0,0,1,0
6241,0,0,1,0,69,1,1,1,0,0,0,1,1,2,0,99.15,6875.35,0,99.64275362318841,1,0,0,0,0
6242,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,19.25,19.25,0,19.25,0,1,0,1,0
6243,1,0,1,1,50,0,0,1,0,0,0,1,0,0,1,39.45,2021.35,0,40.427,0,0,1,0,0
6244,0,0,0,0,56,0,0,0,0,0,0,1,1,0,1,44.85,2564.95,0,45.802678571428565,0,0,1,0,0
6245,0,0,1,0,60,1,0,1,0,0,1,1,1,2,1,97.2,5611.75,0,93.52916666666667,1,0,0,1,0
6246,1,1,1,0,69,1,1,1,0,1,1,1,1,1,1,110.55,7610.1,0,110.2913043478261,1,0,0,0,1
6247,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35.05,35.05,1,35.05,0,0,0,0,1
6248,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,73.0,73.0,1,73.0,1,0,0,1,0
6249,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,19.9,45.75,0,15.25,0,1,0,0,1
6250,1,0,1,1,60,1,0,0,1,0,1,1,1,2,0,76.95,4543.95,0,75.7325,0,0,0,0,0
6251,0,0,0,0,13,0,0,0,0,1,1,0,0,2,0,35.4,450.4,0,34.646153846153844,0,0,0,0,1
6252,1,0,1,1,62,1,0,0,0,0,0,0,0,2,0,20.45,1297.35,0,20.924999999999997,0,1,0,0,0
6253,0,0,0,0,45,1,1,1,1,0,0,0,1,1,0,96.75,4442.75,0,98.72777777777777,1,0,0,0,0
6254,0,0,0,0,25,0,0,0,0,1,1,1,1,1,0,54.2,1423.15,0,56.926,0,0,0,1,0
6255,1,0,0,0,44,1,0,0,0,1,1,1,1,2,0,100.1,4378.35,0,99.50795454545455,1,0,0,0,0
6256,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,45.25,74.2,0,37.1,0,0,0,0,1
6257,1,1,0,0,33,1,1,0,1,1,0,0,0,0,1,83.85,2716.3,1,82.31212121212121,1,0,1,0,0
6258,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,70.1,70.1,1,70.1,1,0,0,1,0
6259,0,0,0,0,22,1,0,0,0,0,0,0,0,1,0,20.85,450.65,0,20.48409090909091,0,1,0,0,0
6260,0,0,0,0,35,0,0,0,0,1,1,0,0,0,1,33.45,1175.85,0,33.59571428571428,0,0,0,0,1
6261,0,0,1,1,29,1,0,0,0,0,0,0,0,2,0,20.2,558.8,0,19.268965517241377,0,1,0,0,1
6262,1,1,1,0,27,1,1,1,0,1,0,0,0,1,1,85.9,2220.1,0,82.22592592592592,1,0,0,1,0
6263,1,0,0,1,54,1,0,0,1,1,1,0,0,1,1,61.0,3283.05,0,60.797222222222224,0,0,0,1,0
6264,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,70.65,142.35,1,71.175,1,0,0,1,0
6265,1,0,0,0,57,1,1,0,0,0,0,1,0,1,1,86.9,4939.25,0,86.65350877192982,1,0,0,1,0
6266,1,0,0,0,62,1,1,1,1,1,1,0,0,2,0,69.4,4237.5,0,68.34677419354838,0,0,0,0,0
6267,0,0,1,1,15,1,0,0,0,0,0,0,0,1,0,20.35,335.95,0,22.396666666666665,0,1,1,0,0
6268,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,20.35,33.2,1,16.6,0,1,0,0,1
6269,0,0,1,0,70,1,1,0,0,1,1,1,1,2,1,104.3,7188.5,0,102.69285714285714,1,0,0,0,0
6270,0,0,1,1,21,1,0,0,0,0,0,0,0,0,1,44.95,926.25,0,44.107142857142854,0,0,0,1,0
6271,0,0,0,1,23,1,0,0,0,0,1,0,0,1,1,49.45,1119.35,0,48.667391304347824,0,0,0,1,0
6272,1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,20.6,116.6,0,19.433333333333334,0,1,0,0,1
6273,1,0,1,1,4,1,0,0,0,0,0,0,0,2,0,19.55,68.8,0,17.2,0,1,1,0,0
6274,0,0,0,0,3,1,0,1,0,1,0,1,1,0,1,99.0,287.4,1,95.8,1,0,1,0,0
6275,0,0,0,0,23,1,1,0,0,0,0,1,1,0,1,93.5,2341.55,0,101.80652173913045,1,0,0,1,0
6276,1,0,0,0,26,0,0,1,0,0,1,1,1,1,0,54.55,1362.85,0,52.41730769230769,0,0,1,0,0
